ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
3978,55,entrepreneur,divorced,secondary,no,538,yes,no,cellular,7,aug,353,2,-1,0,unknown,yes
3979,49,management,married,tertiary,no,92,yes,no,unknown,6,may,221,2,-1,0,unknown,no
3980,33,technician,married,tertiary,no,8023,no,no,cellular,25,feb,196,1,87,4,failure,no
3981,32,services,single,secondary,no,2478,no,yes,cellular,20,nov,395,1,-1,0,unknown,no
3982,21,student,single,secondary,no,6844,no,no,cellular,14,aug,126,3,127,7,other,no
3983,42,technician,married,secondary,no,440,yes,no,cellular,3,feb,13,5,-1,0,unknown,no
3984,56,self-employed,married,secondary,no,800,no,yes,cellular,9,jul,170,1,-1,0,unknown,no
3985,39,unknown,single,secondary,no,914,no,no,unknown,5,jun,20,1,-1,0,unknown,no
3986,30,entrepreneur,single,secondary,no,638,no,no,cellular,14,jul,358,6,-1,0,unknown,no
3987,55,retired,married,secondary,no,159,no,no,cellular,28,aug,159,1,-1,0,unknown,no
3988,43,blue-collar,married,primary,no,483,yes,no,cellular,12,may,225,3,-1,0,unknown,no
3989,53,unemployed,married,secondary,no,94,no,no,cellular,10,aug,493,1,181,14,success,yes
3990,57,retired,married,secondary,no,1044,no,no,telephone,11,jan,585,1,192,2,success,yes
3991,56,technician,divorced,tertiary,no,401,yes,no,telephone,20,nov,26,1,-1,0,unknown,no
3992,38,blue-collar,married,primary,no,506,yes,yes,unknown,12,jun,122,1,-1,0,unknown,no
3993,59,management,married,tertiary,no,1881,no,no,cellular,19,nov,456,2,-1,0,unknown,no
3994,46,blue-collar,married,primary,no,0,yes,no,unknown,12,may,51,9,-1,0,unknown,no
3995,31,admin.,married,secondary,no,3,yes,no,cellular,28,jul,37,12,-1,0,unknown,no
3996,35,services,divorced,secondary,no,221,yes,no,cellular,14,may,150,1,360,1,failure,no
3997,50,self-employed,married,secondary,no,36,no,no,cellular,13,aug,104,10,-1,0,unknown,no
3998,42,blue-collar,married,primary,no,969,yes,no,cellular,13,may,721,1,-1,0,unknown,no
3999,36,services,single,secondary,no,760,no,no,unknown,20,jun,9,13,-1,0,unknown,no
4000,25,admin.,single,tertiary,no,220,no,no,cellular,26,may,68,1,-1,0,unknown,no
4001,42,management,single,tertiary,no,10907,no,no,cellular,4,may,74,3,-1,0,unknown,no
4002,27,student,single,tertiary,no,-148,yes,no,cellular,11,sep,146,3,224,1,other,no
4003,32,blue-collar,married,primary,no,415,yes,no,unknown,2,jun,777,4,-1,0,unknown,yes
4004,57,management,married,tertiary,no,1341,yes,no,unknown,8,may,339,2,-1,0,unknown,no
4005,48,blue-collar,married,secondary,no,865,yes,no,cellular,13,may,78,2,-1,0,unknown,no
4006,34,blue-collar,divorced,secondary,no,-566,yes,no,unknown,26,may,248,2,-1,0,unknown,no
4007,33,services,married,secondary,no,210,yes,yes,unknown,20,may,201,1,-1,0,unknown,no
4008,26,technician,single,secondary,no,1275,yes,no,unknown,20,jun,18,9,-1,0,unknown,no
4009,50,blue-collar,married,secondary,no,579,no,no,cellular,26,aug,83,4,-1,0,unknown,no
4010,60,technician,single,tertiary,no,2934,no,no,cellular,8,aug,233,2,-1,0,unknown,no
4011,47,management,married,tertiary,no,6637,yes,no,cellular,17,apr,174,2,-1,0,unknown,no
4012,31,management,married,tertiary,no,271,no,no,cellular,18,nov,89,1,-1,0,unknown,no
4013,52,technician,married,tertiary,no,0,no,no,cellular,9,aug,145,3,94,4,success,no
4014,36,services,married,secondary,no,472,yes,no,unknown,19,jun,1017,1,-1,0,unknown,no
4015,43,blue-collar,married,primary,no,487,yes,no,unknown,7,may,548,2,-1,0,unknown,no
4016,30,technician,single,tertiary,no,699,yes,no,cellular,11,aug,213,4,-1,0,unknown,no
4017,32,blue-collar,married,secondary,no,150,no,no,cellular,5,feb,210,1,-1,0,unknown,no
4018,31,management,single,tertiary,no,1130,yes,no,cellular,17,apr,224,3,74,4,failure,no
4019,29,management,single,secondary,no,584,yes,no,unknown,16,jun,541,19,-1,0,unknown,no
4020,48,services,divorced,secondary,no,3186,no,yes,cellular,9,apr,104,1,-1,0,unknown,no
4021,32,services,single,secondary,no,133,no,no,cellular,15,apr,171,1,-1,0,unknown,yes
4022,30,housemaid,single,tertiary,no,868,no,no,cellular,7,aug,387,2,-1,0,unknown,no
4023,48,blue-collar,married,secondary,no,480,yes,no,cellular,15,may,830,1,352,2,failure,yes
4024,34,management,married,tertiary,no,606,no,no,cellular,20,apr,97,1,-1,0,unknown,yes
4025,35,blue-collar,married,secondary,no,603,yes,no,cellular,17,apr,474,2,-1,0,unknown,no
4026,49,management,single,primary,no,548,no,no,telephone,31,jul,115,6,-1,0,unknown,no
4027,36,unemployed,married,secondary,no,-872,yes,yes,cellular,20,nov,153,1,183,1,failure,no
4028,37,blue-collar,divorced,secondary,no,33,yes,no,cellular,20,nov,106,2,167,1,failure,no
4029,37,management,married,tertiary,no,1689,yes,no,unknown,29,may,645,2,-1,0,unknown,no
4030,49,blue-collar,married,primary,no,902,no,no,unknown,9,jun,210,2,-1,0,unknown,no
4031,44,services,divorced,secondary,no,0,yes,yes,unknown,13,may,97,1,-1,0,unknown,no
4032,40,student,married,secondary,no,260,no,no,cellular,19,nov,52,1,152,6,failure,no
4033,57,technician,married,secondary,no,589,yes,no,cellular,2,feb,223,1,76,4,failure,no
4034,39,technician,married,secondary,no,626,yes,no,cellular,11,may,126,2,-1,0,unknown,no
4035,38,services,married,secondary,no,0,no,yes,cellular,16,jul,1473,6,-1,0,unknown,no
4036,51,blue-collar,divorced,secondary,no,78,yes,no,unknown,27,may,723,2,-1,0,unknown,no
4037,27,blue-collar,single,secondary,no,3792,no,no,cellular,22,apr,279,2,-1,0,unknown,yes
4038,38,blue-collar,single,tertiary,no,14058,no,no,telephone,17,jul,293,20,-1,0,unknown,no
4039,30,technician,single,secondary,no,-522,yes,yes,cellular,5,may,670,2,286,6,failure,yes
4040,37,unemployed,married,secondary,no,1978,no,no,cellular,9,sep,404,1,182,1,success,yes
4041,53,admin.,married,secondary,no,459,no,no,cellular,14,oct,317,6,192,1,success,no
4042,38,unemployed,married,tertiary,no,2812,yes,no,cellular,30,apr,830,1,-1,0,unknown,yes
4043,48,management,married,tertiary,no,5057,no,yes,cellular,19,nov,37,1,-1,0,unknown,no
4044,26,housemaid,married,secondary,no,-759,yes,no,cellular,11,jul,191,1,-1,0,unknown,no
4045,33,blue-collar,single,secondary,no,-416,yes,no,unknown,16,may,767,2,-1,0,unknown,yes
4046,45,management,divorced,tertiary,no,220,yes,no,unknown,18,jun,89,4,-1,0,unknown,no
4047,32,blue-collar,divorced,secondary,no,0,yes,no,unknown,2,jun,746,2,-1,0,unknown,no
4048,37,blue-collar,married,secondary,no,395,yes,no,unknown,6,may,219,2,-1,0,unknown,no
4049,45,blue-collar,divorced,primary,no,0,yes,no,cellular,21,jul,211,2,-1,0,unknown,no
4050,36,blue-collar,married,secondary,no,-206,yes,no,unknown,8,may,177,2,-1,0,unknown,no
4051,62,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,oct,216,1,183,4,success,yes
4052,37,management,married,tertiary,no,4039,no,yes,cellular,25,jul,106,2,-1,0,unknown,no
4053,39,services,divorced,secondary,no,687,yes,no,cellular,9,jul,869,1,-1,0,unknown,yes
4054,38,technician,single,secondary,no,-242,yes,no,cellular,18,may,1173,3,278,6,success,yes
4055,31,management,married,tertiary,no,582,yes,no,cellular,15,jul,58,2,-1,0,unknown,no
4056,58,blue-collar,divorced,primary,no,8218,yes,no,cellular,31,jul,124,10,-1,0,unknown,no
4057,44,management,single,tertiary,no,1424,yes,no,cellular,8,aug,201,2,-1,0,unknown,no
4058,31,blue-collar,married,secondary,no,92,yes,no,unknown,16,may,688,1,-1,0,unknown,yes
4059,33,technician,single,secondary,no,2085,no,no,cellular,9,feb,501,2,-1,0,unknown,yes
4060,36,technician,single,tertiary,no,197,no,no,cellular,30,apr,260,1,-1,0,unknown,yes
4061,31,technician,single,secondary,no,2305,no,no,cellular,4,aug,139,1,-1,0,unknown,no
4062,45,admin.,married,secondary,no,-547,yes,no,unknown,3,jun,214,2,-1,0,unknown,no
4063,30,technician,single,tertiary,no,411,no,no,cellular,21,apr,142,1,-1,0,unknown,no
4064,34,blue-collar,married,secondary,no,584,yes,no,cellular,18,jul,154,2,-1,0,unknown,no
4065,34,management,married,tertiary,no,997,yes,yes,cellular,21,nov,81,1,-1,0,unknown,no
4066,39,admin.,divorced,secondary,no,83,yes,no,cellular,30,jul,69,6,-1,0,unknown,no
4067,41,management,married,tertiary,no,6563,no,no,cellular,27,aug,136,8,-1,0,unknown,no
4068,32,services,single,secondary,no,0,yes,no,cellular,31,jul,99,13,-1,0,unknown,no
4069,32,management,single,tertiary,no,0,no,no,cellular,21,nov,9,6,-1,0,unknown,no
4070,36,blue-collar,married,primary,no,398,yes,no,unknown,12,jun,278,1,-1,0,unknown,no
4071,35,admin.,married,tertiary,no,1145,yes,no,cellular,2,feb,82,2,-1,0,unknown,no
4072,32,management,single,tertiary,no,2,yes,no,cellular,11,sep,100,2,-1,0,unknown,yes
4073,33,management,single,tertiary,no,201,yes,no,cellular,19,nov,171,1,183,1,failure,no
4074,49,entrepreneur,married,primary,no,563,no,no,unknown,19,jun,84,1,-1,0,unknown,no
4075,35,management,married,tertiary,no,3161,no,no,cellular,8,aug,433,2,-1,0,unknown,no
4076,31,technician,married,secondary,no,0,no,yes,cellular,15,jul,624,6,-1,0,unknown,no
4077,42,management,married,secondary,no,1331,no,no,cellular,23,jul,698,2,-1,0,unknown,no
4078,34,housemaid,married,primary,no,2929,no,no,cellular,14,aug,518,2,-1,0,unknown,yes
4079,32,services,married,secondary,yes,-220,yes,yes,cellular,25,jul,123,2,-1,0,unknown,no
4080,29,management,single,tertiary,no,5980,yes,no,unknown,28,may,317,1,-1,0,unknown,no
4081,32,services,single,secondary,no,48,yes,no,cellular,20,apr,8,3,-1,0,unknown,no
4082,58,retired,married,secondary,no,3382,no,yes,cellular,28,may,294,2,309,2,failure,no
4083,59,technician,married,secondary,no,2308,no,no,cellular,30,apr,815,1,87,1,other,yes
4084,25,student,married,tertiary,no,10,yes,no,cellular,21,jul,857,4,-1,0,unknown,yes
4085,57,services,married,secondary,no,162,yes,no,unknown,5,may,174,1,-1,0,unknown,no
4086,30,blue-collar,single,secondary,no,1073,yes,no,cellular,5,may,1130,4,-1,0,unknown,no
4087,26,services,single,secondary,no,1700,yes,no,cellular,7,may,13,5,-1,0,unknown,no
4088,50,services,single,primary,no,148,yes,no,unknown,7,may,198,2,-1,0,unknown,no
4089,39,services,married,secondary,no,0,yes,no,cellular,8,may,503,1,-1,0,unknown,no
4090,45,blue-collar,married,primary,no,185,yes,no,cellular,29,jan,249,3,-1,0,unknown,no
4091,37,management,divorced,tertiary,no,896,no,yes,cellular,14,aug,343,2,-1,0,unknown,no
4092,47,blue-collar,divorced,primary,no,1279,yes,no,cellular,6,feb,479,2,-1,0,unknown,no
4093,50,technician,married,tertiary,no,199,yes,yes,cellular,3,feb,116,2,253,1,failure,no
4094,40,management,married,secondary,no,99,no,no,cellular,9,feb,15,5,-1,0,unknown,no
4095,35,blue-collar,married,primary,no,378,yes,no,unknown,16,may,427,3,-1,0,unknown,no
4096,53,management,married,tertiary,no,15,no,no,cellular,20,aug,921,2,-1,0,unknown,yes
4097,35,admin.,married,secondary,no,147,yes,yes,cellular,29,jan,41,1,184,7,failure,no
4098,54,technician,married,secondary,no,2225,no,yes,cellular,13,aug,73,2,-1,0,unknown,no
4099,35,admin.,single,secondary,no,1810,yes,no,cellular,25,may,65,2,-1,0,unknown,no
4100,46,technician,divorced,secondary,no,435,yes,no,unknown,15,may,192,3,-1,0,unknown,no
4101,52,management,married,secondary,no,335,no,no,cellular,21,oct,411,1,182,1,failure,yes
4102,34,admin.,divorced,secondary,no,-251,no,no,cellular,18,jul,641,1,-1,0,unknown,yes
4103,46,services,divorced,secondary,no,5,yes,yes,cellular,29,jan,305,2,-1,0,unknown,no
4104,54,self-employed,married,secondary,no,641,yes,no,cellular,17,apr,472,1,148,2,failure,no
4105,37,admin.,married,tertiary,no,0,yes,no,cellular,21,jul,115,1,-1,0,unknown,no
4106,39,admin.,married,tertiary,no,722,no,no,telephone,23,apr,141,1,-1,0,unknown,no
4107,50,technician,married,tertiary,no,3337,yes,yes,telephone,31,jul,24,14,-1,0,unknown,no
4108,44,technician,divorced,secondary,no,0,no,no,cellular,28,jul,264,5,-1,0,unknown,no
4109,56,admin.,married,secondary,no,1504,yes,no,unknown,29,may,66,2,-1,0,unknown,no
4110,40,services,married,tertiary,no,35,no,no,cellular,3,jul,318,4,317,3,failure,no
4111,36,services,married,secondary,no,895,yes,yes,unknown,4,jun,622,1,-1,0,unknown,no
4112,33,management,married,tertiary,no,752,yes,no,cellular,11,aug,104,4,-1,0,unknown,no
4113,33,blue-collar,single,secondary,no,1925,yes,no,cellular,2,mar,76,2,-1,0,unknown,no
4114,42,services,married,secondary,no,-246,yes,no,unknown,7,may,149,1,-1,0,unknown,no
4115,30,self-employed,single,tertiary,no,901,yes,yes,unknown,16,may,601,1,-1,0,unknown,no
4116,33,admin.,single,secondary,no,894,no,no,cellular,5,feb,509,2,-1,0,unknown,no
4117,26,blue-collar,single,secondary,no,592,yes,yes,unknown,27,may,174,1,-1,0,unknown,no
4118,26,admin.,single,secondary,no,3529,no,yes,cellular,7,sep,57,2,-1,0,unknown,no
4119,37,services,married,secondary,no,0,yes,yes,cellular,31,jul,187,2,-1,0,unknown,no
4120,59,retired,married,primary,no,0,no,no,cellular,5,jun,493,2,-1,0,unknown,yes
4121,49,blue-collar,married,primary,no,371,yes,no,cellular,31,jul,18,44,-1,0,unknown,no
4122,33,blue-collar,single,primary,no,1,yes,no,cellular,20,apr,257,1,-1,0,unknown,no
4123,46,technician,single,secondary,no,834,yes,no,cellular,11,jul,196,2,-1,0,unknown,no
4124,55,entrepreneur,married,primary,no,298,yes,no,unknown,8,may,144,3,-1,0,unknown,no
4125,49,services,married,tertiary,no,306,yes,no,cellular,18,aug,285,7,-1,0,unknown,no
4126,51,technician,married,secondary,no,143,yes,no,unknown,16,may,627,1,-1,0,unknown,no
4127,27,admin.,married,secondary,no,186,yes,no,unknown,27,may,136,2,-1,0,unknown,no
4128,44,technician,married,secondary,no,5597,no,no,unknown,20,jun,27,3,-1,0,unknown,no
4129,40,services,single,secondary,no,1547,yes,no,cellular,12,may,88,2,173,1,success,no
4130,36,management,married,tertiary,no,1852,no,no,unknown,8,may,362,1,-1,0,unknown,no
4131,46,admin.,single,secondary,no,1790,yes,no,unknown,5,jun,214,5,-1,0,unknown,no
4132,30,services,single,secondary,no,20,yes,no,cellular,20,apr,404,6,340,1,failure,no
4133,35,admin.,married,secondary,no,8652,yes,no,unknown,24,jun,103,6,-1,0,unknown,no
4134,31,technician,single,secondary,no,1626,no,no,cellular,7,may,356,2,286,3,failure,no
4135,37,admin.,married,secondary,no,749,no,no,cellular,21,apr,219,1,-1,0,unknown,no
4136,27,services,single,secondary,yes,-1,no,no,cellular,22,jul,60,2,-1,0,unknown,no
4137,32,blue-collar,married,secondary,no,-32,yes,no,cellular,12,may,145,1,-1,0,unknown,no
4138,70,retired,divorced,secondary,no,6850,no,no,telephone,5,mar,252,3,183,1,failure,no
4139,22,technician,single,secondary,no,333,no,yes,telephone,12,nov,129,1,-1,0,unknown,no
4140,58,blue-collar,married,secondary,no,-27,no,yes,telephone,31,jul,77,13,-1,0,unknown,no
4141,33,blue-collar,married,secondary,no,932,yes,no,unknown,21,may,226,1,-1,0,unknown,no
4142,83,retired,divorced,primary,no,0,no,no,telephone,31,may,664,1,77,3,success,no
4143,50,management,divorced,tertiary,no,100,yes,yes,cellular,13,may,157,1,299,3,failure,no
4144,53,blue-collar,married,secondary,no,-626,yes,no,cellular,9,jul,205,1,-1,0,unknown,no
4145,37,management,single,tertiary,no,9,no,no,cellular,26,aug,484,2,-1,0,unknown,no
4146,55,services,divorced,primary,no,653,no,no,unknown,6,jun,800,1,-1,0,unknown,no
4147,49,admin.,married,secondary,no,3608,yes,no,unknown,13,nov,231,1,-1,0,unknown,yes
4148,41,blue-collar,married,primary,no,293,yes,yes,cellular,7,may,102,1,-1,0,unknown,no
4149,40,management,single,tertiary,no,36,yes,no,unknown,27,may,240,3,-1,0,unknown,no
4150,48,management,married,tertiary,no,263,yes,no,unknown,5,may,350,2,-1,0,unknown,no
4151,27,student,single,secondary,no,8366,no,no,cellular,7,may,458,2,349,1,other,no
4152,30,management,single,tertiary,no,2186,yes,no,unknown,3,jun,366,1,-1,0,unknown,no
4153,37,entrepreneur,single,secondary,no,20453,yes,no,telephone,4,may,115,1,-1,0,unknown,no
4154,37,services,single,secondary,no,105,no,yes,unknown,17,jun,260,4,-1,0,unknown,no
4155,40,blue-collar,married,secondary,no,440,yes,no,unknown,5,jun,327,2,-1,0,unknown,no
4156,50,management,married,tertiary,no,19447,yes,yes,cellular,21,nov,166,1,-1,0,unknown,no
4157,53,blue-collar,married,primary,no,225,no,no,cellular,18,jul,171,7,-1,0,unknown,no
4158,47,blue-collar,married,secondary,no,2548,yes,no,cellular,11,may,577,1,368,1,other,no
4159,33,technician,divorced,secondary,no,0,no,no,cellular,21,aug,224,8,-1,0,unknown,no
4160,51,blue-collar,married,primary,no,40,yes,no,cellular,13,may,79,1,370,1,failure,no
4161,42,housemaid,divorced,tertiary,no,364,no,no,cellular,18,nov,52,1,-1,0,unknown,no
4162,34,technician,single,secondary,no,174,no,no,telephone,11,may,259,4,-1,0,unknown,no
4163,44,technician,married,secondary,no,10888,yes,no,cellular,5,aug,163,1,-1,0,unknown,no
4164,32,admin.,married,secondary,no,0,yes,yes,cellular,17,nov,159,2,195,2,failure,no
4165,60,retired,married,tertiary,no,225,no,no,cellular,19,aug,54,2,-1,0,unknown,no
4166,60,retired,divorced,tertiary,no,2131,no,no,cellular,10,jul,421,6,-1,0,unknown,no
4167,29,blue-collar,single,secondary,no,-20,no,yes,cellular,21,jul,574,1,-1,0,unknown,yes
4168,39,management,single,secondary,no,36,no,no,cellular,29,aug,70,2,-1,0,unknown,no
4169,47,blue-collar,married,primary,no,2642,no,no,cellular,13,aug,310,2,-1,0,unknown,no
4170,30,admin.,married,tertiary,no,400,yes,no,cellular,7,may,223,1,-1,0,unknown,no
4171,31,technician,single,tertiary,no,1214,no,no,cellular,3,feb,39,1,-1,0,unknown,no
4172,34,management,single,tertiary,no,-292,yes,no,cellular,19,aug,181,6,-1,0,unknown,no
4173,51,admin.,married,secondary,no,1415,yes,no,unknown,2,jun,151,3,-1,0,unknown,no
4174,38,blue-collar,married,secondary,no,213,yes,no,unknown,16,jun,270,15,-1,0,unknown,no
4175,47,admin.,single,secondary,no,2540,no,no,cellular,18,nov,110,5,-1,0,unknown,no
4176,46,housemaid,single,tertiary,no,3232,no,no,telephone,15,jun,94,2,-1,0,unknown,no
4177,33,management,married,tertiary,no,296,no,no,cellular,16,jul,90,2,-1,0,unknown,no
4178,30,management,married,tertiary,no,42,no,no,cellular,25,aug,115,6,-1,0,unknown,no
4179,40,technician,married,secondary,no,697,no,no,cellular,24,jun,220,2,219,2,other,no
4180,38,blue-collar,single,secondary,no,13156,yes,no,cellular,17,apr,291,4,331,1,failure,no
4181,63,retired,divorced,secondary,no,1490,no,no,cellular,8,jun,506,1,-1,0,unknown,yes
4182,33,management,married,tertiary,no,150,no,no,cellular,21,aug,151,2,-1,0,unknown,no
4183,59,retired,married,secondary,no,0,no,no,unknown,5,jun,812,1,-1,0,unknown,yes
4184,29,management,single,tertiary,no,4210,yes,no,cellular,18,may,119,1,-1,0,unknown,no
4185,54,services,divorced,secondary,no,1012,yes,no,cellular,12,may,33,3,175,2,other,no
4186,57,technician,married,secondary,no,16063,yes,no,unknown,30,may,352,3,-1,0,unknown,no
4187,57,blue-collar,married,primary,no,5431,yes,yes,unknown,6,may,383,1,-1,0,unknown,no
4188,28,services,single,secondary,no,317,yes,no,unknown,16,may,21,3,-1,0,unknown,no
4189,30,technician,single,secondary,no,4787,yes,no,cellular,18,nov,266,1,167,2,failure,no
4190,28,blue-collar,married,secondary,no,225,yes,yes,unknown,7,may,866,2,-1,0,unknown,no
4191,45,services,divorced,primary,no,3854,yes,no,unknown,20,jun,10,3,-1,0,unknown,no
4192,29,services,divorced,secondary,no,92,yes,no,cellular,7,may,240,1,-1,0,unknown,no
4193,42,blue-collar,married,primary,no,-10,yes,no,unknown,9,may,291,4,-1,0,unknown,no
4194,31,blue-collar,married,secondary,no,-617,yes,no,unknown,2,jun,115,2,-1,0,unknown,no
4195,59,housemaid,divorced,primary,no,195,no,no,unknown,5,may,366,2,-1,0,unknown,no
4196,41,blue-collar,married,primary,no,1172,yes,no,unknown,15,may,153,1,-1,0,unknown,no
4197,57,housemaid,married,secondary,no,0,no,no,cellular,22,aug,197,2,-1,0,unknown,no
4198,43,services,divorced,secondary,no,0,no,no,cellular,31,jul,106,4,-1,0,unknown,no
4199,30,services,divorced,secondary,no,-94,yes,no,cellular,14,jul,41,2,-1,0,unknown,no
4200,26,admin.,single,secondary,no,609,no,no,telephone,28,jan,112,1,-1,0,unknown,no
4201,52,management,single,tertiary,no,4,no,yes,cellular,28,jul,30,9,-1,0,unknown,no
4202,32,entrepreneur,divorced,secondary,no,1121,yes,yes,cellular,16,apr,211,3,-1,0,unknown,no
