Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,profit,Rating
942-95-2330,A,Yangon,Member,Male,Home and lifestyle,44.25,6,13.275,278.775,23/10/2019,11:23,Credit card,6.241094575,8.5
945-97-6964,A,Yangon,Normal,Male,Health and beauty,50.72,3,7.608,159.768,16/02/2019,17:59,Ewallet,14.69,5.9
993-96-4617,A,Mandalay,Normal,Male,Fashion accessories,53.73,8,21.492,451.332,20/07/2019,13:42,Credit card,15.84,5.1
239-98-1565,A,Naypyitaw,Member,Female,Health and beauty,67.96,2,6.796,142.716,27/04/2019,16:03,Ewallet,15.17914648,9.6
549-43-4747,A,Yangon,Member,Female,Food and beverages,51.63,6,15.489,325.269,03/08/2019,14:21,Ewallet,15.69413677,7.6
436-63-2764,B,Mandalay,Member,Female,Home and lifestyle,59.12,9,26.604,558.684,08/05/2019,11:59,Credit card,39.18951944,5
253-55-6743,C,Naypyitaw,Normal,Male,Electronic accessories,85.87,1,4.2935,90.1635,20/01/2019,17:03,Ewallet,7.88,4.4
538-25-8883,A,Yangon,Member,Female,Sports and travel,86.63,10,43.315,909.615,07/11/2019,13:53,Credit card,23.57492953,8.2
841-93-3410,A,Mandalay,Member,Male,Sports and travel,57.48,8,22.992,482.832,14/03/2019,19:01,Credit card,33.58487895,8.2
758-71-9365,A,Naypyitaw,Normal,Female,Food and beverages,40.64,6,12.192,256.032,01/08/2019,13:48,Ewallet,2.7,6.2
925-85-9094,A,Yangon,Normal,Female,Sports and travel,62.61,4,12.522,262.962,16/06/2019,18:38,Credit card,11.62,9.7
735-24-6722,B,Yangon,Member,Male,Electronic accessories,10.65,8,4.26,89.46,18/08/2019,14:04,Ewallet,6.230877083,9
199-21-3045,B,Mandalay,Member,Male,Sports and travel,97.69,8,39.076,820.596,29/01/2019,19:42,Ewallet,7.64844186,9.8
928-82-3370,C,Yangon,Normal,Male,Home and lifestyle,45.75,2,4.575,96.075,25/08/2019,18:06,Ewallet,0.83,7.3
438-41-1197,B,Yangon,Normal,Female,Health and beauty,60.51,2,6.051,127.071,25/02/2019,15:06,Ewallet,5.65,8.4
106-39-3077,C,Mandalay,Normal,Male,Food and beverages,66.09,9,29.7405,624.5505,29/04/2019,13:00,Credit card,45.08,8.2
845-66-4702,B,Yangon,Normal,Male,Food and beverages,76.01,2,7.601,159.621,18/02/2019,19:35,Credit card,10.75,7.1
547-17-6394,A,Mandalay,Member,Male,Health and beauty,66.65,8,26.66,559.86,10/03/2019,11:40,Ewallet,4.502929197,6.9
211-55-1636,A,Mandalay,Normal,Female,Electronic accessories,43.45,7,15.2075,319.3575,28/07/2019,20:43,Credit card,0.88,7.3
638-84-3294,A,Mandalay,Normal,Female,Home and lifestyle,29.39,10,14.695,308.595,26/06/2019,11:48,Cash,10.45,5.7
521-49-5706,C,Naypyitaw,Member,Male,Electronic accessories,57.52,3,8.628,181.188,30/03/2019,17:15,Credit card,10.72262022,6.8
507-68-7553,A,Yangon,Normal,Female,Home and lifestyle,31.73,6,9.519,199.899,20/02/2019,16:43,Cash,4.15,8.1
147-60-8895,A,Yangon,Member,Female,Fashion accessories,10.43,5,2.6075,54.7575,10/07/2019,17:24,Credit card,7.50023859,6.5
968-79-4109,A,Yangon,Normal,Male,Electronic accessories,67.7,2,6.77,142.17,01/06/2019,16:37,Cash,9.06,6.4
407-83-3829,C,Yangon,Normal,Male,Food and beverages,87.71,4,17.542,368.382,10/06/2019,19:47,Cash,34.5,6.8
303-65-3190,A,Yangon,Member,Male,Health and beauty,49.94,8,19.976,419.496,11/12/2019,17:59,Credit card,39.62458848,7.6
526-70-7620,A,Yangon,Member,Male,Electronic accessories,90.72,3,13.608,285.768,03/08/2019,14:14,Ewallet,13.65230162,4.3
779-47-5661,C,Mandalay,Normal,Male,Fashion accessories,33.8,7,11.83,248.43,03/01/2019,13:11,Ewallet,15.41,8.8
992-51-1674,C,Naypyitaw,Normal,Female,Home and lifestyle,87.22,9,39.249,824.229,08/02/2019,14:00,Credit card,59.45,7.2
215-14-1165,C,Naypyitaw,Normal,Male,Health and beauty,16.84,9,7.578,159.138,04/12/2019,19:44,Ewallet,13.63,4.9
386-33-5226,C,Yangon,Normal,Female,Electronic accessories,58.94,10,29.47,618.87,30/03/2019,13:24,Ewallet,57.73,9.1
427-48-5728,C,Yangon,Normal,Female,Health and beauty,56.64,4,11.328,237.888,19/08/2019,19:11,Credit card,1.19,7.9
530-27-3534,C,Yangon,Member,Male,Fashion accessories,54.94,7,19.229,403.809,20/11/2019,11:12,Cash,17.08949779,9.9
173-33-4503,C,Yangon,Normal,Male,Food and beverages,21.68,9,9.756,204.876,24/01/2019,16:33,Cash,5.92,6.5
214-14-4486,C,Yangon,Member,Female,Food and beverages,96.23,7,33.6805,707.2905,22/01/2019,14:16,Credit card,14.46055993,7.2
299-40-6840,B,Yangon,Normal,Female,Sports and travel,57.07,4,11.414,239.694,20/07/2019,20:06,Credit card,8.08,6.9
269-11-7228,C,Yangon,Normal,Male,Food and beverages,63.75,6,19.125,401.625,10/04/2019,15:48,Ewallet,0.83,6.6
152-59-1421,C,Naypyitaw,Member,Male,Food and beverages,44.64,2,4.464,93.744,07/04/2019,18:33,Ewallet,8.522156903,4.7
755-46-6444,A,Mandalay,Normal,Female,Food and beverages,15.31,9,6.8895,144.6795,26/11/2019,20:24,Cash,0.78,9.2
185-47-9297,C,Naypyitaw,Normal,Female,Home and lifestyle,65.71,10,32.855,689.955,07/02/2019,14:38,Credit card,46.52,8.3
324-92-1819,C,Mandalay,Member,Female,Health and beauty,50.74,6,15.222,319.662,04/04/2019,15:24,Cash,9.657634794,5.8
189-45-3467,C,Naypyitaw,Normal,Female,Sports and travel,38.28,4,7.656,160.776,18/08/2019,10:01,Credit card,15.83,9
906-37-3536,C,Naypyitaw,Normal,Female,Sports and travel,91.39,6,27.417,575.757,13/06/2019,18:07,Credit card,8.8,9.2
403-18-6855,B,Mandalay,Normal,Female,Food and beverages,72.45,2,7.245,152.145,14/07/2019,18:51,Ewallet,14.07,9.4
453-59-4293,C,Mandalay,Member,Male,Home and lifestyle,46.79,4,9.358,196.518,10/10/2019,15:51,Credit card,16.32919848,7.7
185-56-9470,C,Naypyitaw,Member,Female,Food and beverages,98.68,4,19.736,414.456,08/02/2019,13:12,Credit card,16.87979109,4.6
876-63-2559,A,Naypyitaw,Member,Female,Home and lifestyle,17.43,3,2.6145,54.9045,27/04/2019,18:14,Credit card,6.77457586,4.3
784-89-9362,A,Yangon,Normal,Female,Food and beverages,16.21,7,5.6735,119.1435,02/04/2019,15:34,Cash,5.97,4.9
698-98-3258,C,Yangon,Member,Female,Home and lifestyle,25.71,5,6.4275,134.9775,27/06/2019,10:43,Credit card,4.773011839,9.6
195-22-7610,C,Naypyitaw,Member,Male,Sports and travel,64,7,22.4,470.4,12/11/2019,11:52,Credit card,16.80676281,9.4
622-91-7604,C,Naypyitaw,Normal,Male,Fashion accessories,18.54,1,0.927,19.467,11/02/2019,17:22,Credit card,1.66,9.4
502-10-1533,C,Naypyitaw,Normal,Female,Food and beverages,98.69,8,39.476,828.996,23/02/2019,18:43,Credit card,13.26,4.5
531-82-7583,C,Mandalay,Member,Male,Food and beverages,72.46,3,10.869,228.249,31/07/2019,14:30,Ewallet,22.23793683,5.4
356-43-2547,A,Naypyitaw,Member,Female,Health and beauty,52.8,7,18.48,388.08,06/08/2019,15:10,Credit card,41.46845499,6.1
194-90-9900,A,Yangon,Normal,Male,Sports and travel,29.77,5,7.4425,156.2925,15/12/2019,12:15,Credit card,4.19,8.1
496-29-3523,C,Mandalay,Member,Female,Electronic accessories,37.72,9,16.974,356.454,22/05/2019,15:15,Ewallet,22.46684911,7.9
796-42-4021,C,Yangon,Member,Male,Sports and travel,37.46,6,11.238,235.998,16/02/2019,19:12,Cash,8.498828753,9.7
154-42-5850,C,Naypyitaw,Normal,Female,Fashion accessories,96.04,6,28.812,605.052,10/09/2019,10:37,Credit card,36.66,5.7
614-37-8569,A,Mandalay,Member,Male,Sports and travel,50.59,4,10.118,212.478,01/08/2019,14:40,Credit card,11.82645245,8.4
359-56-8206,A,Mandalay,Normal,Female,Fashion accessories,16.64,10,8.32,174.72,09/11/2019,19:24,Ewallet,5.82,7.7
708-37-1436,B,Naypyitaw,Normal,Female,Food and beverages,59.44,7,20.804,436.884,18/07/2019,19:35,Credit card,8.13,4.7
140-65-8994,B,Yangon,Normal,Female,Electronic accessories,79.01,3,11.8515,248.8815,14/06/2019,17:20,Cash,6.53,8.4
978-11-9394,C,Yangon,Normal,Female,Home and lifestyle,87.71,4,17.542,368.382,18/02/2019,15:58,Credit card,15.77,7.4
840-94-1269,C,Naypyitaw,Normal,Male,Home and lifestyle,86.96,5,21.74,456.54,27/06/2019,19:17,Ewallet,25.9,8.6
439-28-7006,C,Naypyitaw,Member,Male,Health and beauty,42.78,4,8.556,179.676,21/03/2019,15:43,Credit card,8.303160012,7.4
521-48-2092,C,Mandalay,Normal,Male,Electronic accessories,57.01,7,19.9535,419.0235,02/04/2019,18:37,Credit card,13.72,4.4
519-91-9075,C,Naypyitaw,Normal,Male,Fashion accessories,86.69,1,4.3345,91.0245,25/11/2019,14:35,Cash,6.07,8.7
543-63-4516,B,Yangon,Member,Female,Food and beverages,32.13,5,8.0325,168.6825,11/04/2019,18:04,Credit card,12.50154052,5.6
311-90-7473,C,Yangon,Normal,Female,Home and lifestyle,38.23,10,19.115,401.415,27/04/2019,19:09,Ewallet,10.99,6.2
859-75-2600,C,Yangon,Normal,Female,Fashion accessories,68.66,4,13.732,288.372,24/11/2019,14:42,Cash,25.7,8.4
971-35-2561,C,Yangon,Member,Male,Electronic accessories,71.72,8,28.688,602.448,04/06/2019,10:54,Credit card,21.94117837,7.2
371-42-4849,C,Yangon,Member,Female,Electronic accessories,83.83,5,20.9575,440.1075,14/06/2019,10:22,Credit card,6.976788282,6
894-51-7296,C,Yangon,Normal,Male,Home and lifestyle,41.02,7,14.357,301.497,14/01/2019,20:46,Cash,23.11,8.5
702-48-9042,B,Yangon,Normal,Male,Fashion accessories,66.78,10,33.39,701.19,10/03/2019,20:59,Cash,34.29,4.7
700-40-6261,B,Naypyitaw,Member,Female,Health and beauty,83.03,9,37.3635,784.6335,03/08/2019,18:37,Ewallet,29.79295885,6.3
613-51-6268,C,Naypyitaw,Normal,Female,Sports and travel,62.67,6,18.801,394.821,16/09/2019,17:54,Credit card,6.95,9.1
645-64-5981,C,Yangon,Member,Female,Sports and travel,19.09,8,7.636,160.356,25/01/2019,17:36,Ewallet,11.44985518,10
402-81-9475,A,Naypyitaw,Normal,Female,Home and lifestyle,19.67,2,1.967,41.307,09/11/2019,11:18,Cash,2.85,8.5
435-43-5324,B,Naypyitaw,Normal,Female,Health and beauty,29.68,2,2.968,62.328,20/07/2019,13:45,Ewallet,6.07,6.5
233-18-4241,C,Naypyitaw,Member,Male,Home and lifestyle,75.79,2,7.579,159.159,06/08/2019,16:19,Cash,1.485038685,7.4
639-65-9857,A,Yangon,Normal,Male,Electronic accessories,41.12,8,16.448,345.408,06/12/2019,14:43,Cash,2.95,6.5
356-55-5871,C,Naypyitaw,Member,Male,Sports and travel,23.95,2,2.395,50.295,09/11/2019,19:43,Credit card,7.692985168,8.2
403-82-9663,C,Yangon,Member,Male,Fashion accessories,63.21,9,28.4445,597.3345,30/07/2019,14:38,Ewallet,36.80840154,7.4
172-12-4871,A,Yangon,Normal,Male,Electronic accessories,69.92,9,31.464,660.744,08/08/2019,16:21,Credit card,20.97,7
101-10-3357,C,Yangon,Normal,Male,Fashion accessories,23.66,8,9.464,198.744,21/09/2019,20:35,Cash,4.17,9.7
984-41-9257,B,Yangon,Member,Male,Sports and travel,59.1,10,29.55,620.55,12/10/2019,20:36,Credit card,54.62224699,4.7
520-16-4895,C,Yangon,Normal,Male,Electronic accessories,39.48,9,17.766,373.086,07/03/2019,11:01,Ewallet,16.16,9.4
753-81-3846,C,Naypyitaw,Member,Female,Health and beauty,58.71,7,20.5485,431.5185,09/10/2019,15:44,Ewallet,2.983447126,6.7
126-77-8866,A,Yangon,Member,Female,Sports and travel,50.01,5,12.5025,262.5525,02/10/2019,14:16,Ewallet,7.36320557,8.8
894-68-1647,A,Naypyitaw,Normal,Male,Sports and travel,64.83,10,32.415,680.715,16/02/2019,16:55,Cash,11.79,7.3
507-44-9205,C,Naypyitaw,Normal,Female,Food and beverages,55.05,4,11.01,231.21,31/10/2019,18:22,Credit card,21.91,7.5
290-82-6988,C,Yangon,Normal,Male,Food and beverages,17.01,1,0.8505,17.8605,23/12/2019,20:33,Credit card,1.12,4.9
394-62-2372,A,Yangon,Normal,Female,Health and beauty,36.35,6,10.905,229.005,28/11/2019,18:27,Credit card,6.34,6.9
287-53-9955,C,Mandalay,Member,Male,Sports and travel,91.01,5,22.7525,477.8025,10/01/2019,14:42,Ewallet,39.88914065,4.5
463-85-4378,A,Yangon,Member,Female,Electronic accessories,24.84,2,2.484,52.164,10/02/2019,17:15,Ewallet,8.279868683,7.2
992-29-3902,C,Yangon,Normal,Male,Electronic accessories,32.92,3,4.938,103.698,16/08/2019,10:31,Cash,6.28,6.6
923-39-7333,A,Yangon,Normal,Female,Electronic accessories,67.33,4,13.466,282.786,30/05/2019,11:40,Ewallet,8.31,8
157-98-3820,A,Yangon,Member,Male,Electronic accessories,45.3,3,6.795,142.695,27/10/2019,12:36,Credit card,4.487701393,9
981-70-6912,C,Mandalay,Member,Male,Food and beverages,37.78,7,13.223,277.683,19/07/2019,10:37,Cash,20.83869978,7.4
787-66-3011,B,Yangon,Normal,Male,Electronic accessories,38.46,8,15.384,323.064,11/10/2019,10:18,Ewallet,5.39,9.7
175-33-9382,C,Mandalay,Normal,Male,Home and lifestyle,85.78,1,4.289,90.069,08/07/2019,19:25,Credit card,0.91,6.6
743-74-6693,A,Yangon,Member,Female,Fashion accessories,74.85,4,14.97,314.37,04/11/2019,13:41,Credit card,20.61658801,7.4
598-74-3994,A,Yangon,Normal,Female,Home and lifestyle,100.08,8,40.032,840.672,12/03/2019,15:10,Credit card,72.33,8.5
631-51-6222,A,Naypyitaw,Normal,Female,Home and lifestyle,91.5,2,9.15,192.15,07/09/2019,18:57,Credit card,6.61,5.9
226-65-8477,B,Yangon,Normal,Male,Fashion accessories,12.72,4,2.544,53.424,09/12/2019,16:30,Ewallet,2.85,5.9
604-10-8718,C,Yangon,Normal,Female,Home and lifestyle,98.58,6,29.574,621.054,28/08/2019,12:42,Ewallet,31.19,5.5
567-32-1772,B,Yangon,Member,Male,Food and beverages,45.59,2,4.559,95.739,20/08/2019,15:08,Ewallet,2.615072826,4.1
471-84-6842,A,Yangon,Normal,Female,Health and beauty,30.39,9,13.6755,287.1855,25/04/2019,18:19,Cash,10.67,6.2
338-31-2204,C,Naypyitaw,Member,Female,Home and lifestyle,71.76,6,21.528,452.088,05/02/2019,17:24,Ewallet,21.42830168,8.6
753-71-5232,C,Yangon,Member,Female,Fashion accessories,71.54,9,32.193,676.053,05/11/2019,13:05,Ewallet,15.57436559,9.5
527-96-8260,A,Yangon,Normal,Female,Food and beverages,25.68,4,5.136,107.856,12/07/2019,10:36,Cash,7.85,5.5
366-66-2190,C,Naypyitaw,Normal,Female,Home and lifestyle,67.18,7,23.513,493.773,28/02/2019,10:18,Cash,36.99,9.6
101-34-2517,C,Naypyitaw,Member,Female,Sports and travel,82.82,2,8.282,173.922,09/04/2019,19:48,Ewallet,13.66644238,5.9
321-98-6367,C,Naypyitaw,Member,Female,Fashion accessories,20.39,8,8.156,171.276,30/06/2019,10:06,Ewallet,14.4707885,4.2
865-75-7067,C,Yangon,Normal,Female,Fashion accessories,68.25,1,3.4125,71.6625,04/04/2019,19:42,Ewallet,4.64,7.4
613-66-4352,B,Mandalay,Normal,Female,Health and beauty,47.63,3,7.1445,150.0345,30/04/2019,16:31,Credit card,8.93,5.9
921-11-1490,C,Mandalay,Normal,Male,Fashion accessories,80.48,5,20.12,422.52,02/02/2019,13:02,Cash,21.1,7.8
342-88-9734,C,Yangon,Member,Male,Electronic accessories,52.72,10,26.36,553.56,09/10/2019,20:52,Credit card,20.40435284,9.5
581-45-9451,A,Yangon,Normal,Female,Electronic accessories,42.73,6,12.819,269.199,18/03/2019,10:36,Credit card,25.43,8.6
332-47-6806,C,Naypyitaw,Member,Male,Sports and travel,37.82,10,18.91,397.11,10/09/2019,17:03,Ewallet,27.21648273,8.3
975-44-8828,B,Mandalay,Member,Male,Electronic accessories,71.56,3,10.734,225.414,12/02/2019,12:45,Credit card,6.805567863,6.1
259-41-5836,C,Yangon,Normal,Female,Health and beauty,10.85,10,5.425,113.925,24/08/2019,13:58,Cash,3.77,6.8
806-65-5258,B,Yangon,Member,Male,Food and beverages,88.94,9,40.023,840.483,23/03/2019,15:44,Credit card,22.04625918,4.6
480-44-5851,C,Yangon,Member,Male,Fashion accessories,15.04,9,6.768,142.128,11/12/2019,17:15,Ewallet,5.332565087,6.9
667-53-3960,C,Mandalay,Normal,Female,Health and beauty,63.83,7,22.3405,469.1505,21/07/2019,19:22,Credit card,37.53,5.4
355-22-6156,C,Yangon,Normal,Female,Electronic accessories,61.81,1,3.0905,64.9005,09/04/2019,10:42,Credit card,0.06,10
137-70-7520,C,Naypyitaw,Normal,Male,Home and lifestyle,42.42,4,8.484,178.164,07/11/2019,19:17,Cash,6.26,8.3
557-56-6523,A,Yangon,Member,Female,Health and beauty,56.72,6,17.016,357.336,30/03/2019,19:28,Credit card,23.47395791,5.6
128-54-5223,C,Yangon,Normal,Female,Sports and travel,43.68,2,4.368,91.728,14/05/2019,16:49,Ewallet,1.53,9.7
381-77-5557,B,Yangon,Normal,Female,Sports and travel,20,9,9,189,17/01/2019,14:25,Cash,10.79,8
670-76-4141,C,Mandalay,Normal,Female,Home and lifestyle,51.73,3,7.7595,162.9495,27/01/2019,10:52,Credit card,1.98,4.6
747-16-9044,B,Mandalay,Member,Female,Home and lifestyle,69.48,7,24.318,510.678,01/03/2019,10:00,Credit card,11.5505781,7.3
620-69-5662,B,Naypyitaw,Member,Male,Food and beverages,52.89,1,2.6445,55.5345,15/01/2019,16:06,Credit card,5.830262616,4.2
332-46-1473,A,Naypyitaw,Member,Female,Sports and travel,32.25,1,1.6125,33.8625,18/02/2019,20:51,Cash,7.396461916,9.6
861-95-3979,A,Naypyitaw,Member,Male,Fashion accessories,23.06,8,9.224,193.704,19/02/2019,20:21,Ewallet,8.985632974,6.8
721-21-3155,A,Naypyitaw,Member,Female,Health and beauty,68.53,7,23.9855,503.6955,30/05/2019,10:25,Cash,35.739714,7.4
891-62-7284,C,Yangon,Member,Female,Electronic accessories,91.38,9,41.121,863.541,30/12/2019,17:38,Credit card,26.27776596,9.5
141-82-1553,A,Yangon,Normal,Male,Electronic accessories,65.85,4,13.17,276.57,15/10/2019,15:09,Credit card,5.22,10
277-19-9032,C,Naypyitaw,Member,Male,Health and beauty,56.98,4,11.396,239.316,13/09/2019,11:21,Ewallet,8.265457245,9.6
822-95-6958,C,Mandalay,Normal,Female,Sports and travel,12.05,6,3.615,75.915,27/09/2019,13:37,Credit card,2.97,6.5
248-72-3718,C,Mandalay,Normal,Male,Sports and travel,55.89,9,25.1505,528.1605,09/10/2019,14:04,Ewallet,24.52,7.4
236-41-1361,C,Naypyitaw,Normal,Female,Health and beauty,68.48,3,10.272,215.712,29/11/2019,12:10,Credit card,2.92,8.8
393-63-4708,A,Yangon,Normal,Male,Health and beauty,25.25,1,1.2625,26.5125,29/03/2019,14:42,Cash,0.15,9.9
399-95-4074,C,Yangon,Member,Male,Home and lifestyle,33.46,9,15.057,316.197,23/06/2019,11:15,Credit card,13.08336779,9.4
571-46-6975,A,Mandalay,Normal,Male,Home and lifestyle,12.52,2,1.252,26.292,19/03/2019,12:45,Cash,1.07,7.9
225-35-3919,A,Yangon,Normal,Female,Electronic accessories,31.22,7,10.927,229.467,18/06/2019,12:52,Ewallet,1.1,4.6
674-44-8889,A,Yangon,Member,Male,Fashion accessories,92.21,5,23.0525,484.1025,19/11/2019,17:36,Cash,33.95645074,7.4
999-14-7790,C,Yangon,Member,Female,Health and beauty,65.14,9,29.313,615.573,15/05/2019,14:30,Ewallet,28.22115171,7.5
448-42-5845,A,Yangon,Normal,Female,Home and lifestyle,10.71,3,1.6065,33.7365,07/04/2019,15:11,Cash,1.42,5.6
884-99-4651,C,Mandalay,Normal,Female,Sports and travel,33.38,4,6.676,140.196,10/04/2019,12:43,Cash,11,6
969-82-9222,C,Mandalay,Member,Male,Electronic accessories,52.08,1,2.604,54.684,30/01/2019,15:30,Cash,5.995402222,6.1
774-23-9345,A,Yangon,Member,Female,Electronic accessories,22.39,4,4.478,94.038,21/04/2019,11:06,Cash,8.938986578,8.4
880-99-2877,C,Naypyitaw,Normal,Male,Sports and travel,27.59,4,5.518,115.878,04/06/2019,19:18,Cash,0.69,9.5
443-64-8244,C,Yangon,Member,Female,Health and beauty,21.13,1,1.0565,22.1865,10/02/2019,12:46,Ewallet,3.34871346,6.7
926-15-8697,C,Yangon,Normal,Female,Food and beverages,93.76,9,42.192,886.032,06/08/2019,10:11,Credit card,34.59,5.7
306-38-3199,A,Yangon,Member,Male,Electronic accessories,90.56,4,18.112,380.352,13/03/2019,11:58,Ewallet,10.46359463,5.5
380-84-1479,C,Yangon,Normal,Male,Food and beverages,29.16,9,13.122,275.562,26/02/2019,16:42,Credit card,5.18,6.6
468-36-1442,B,Mandalay,Normal,Male,Health and beauty,71.65,5,17.9125,376.1625,01/08/2019,10:11,Credit card,37.18,6.5
105-45-6609,C,Yangon,Normal,Male,Fashion accessories,17.96,2,1.796,37.716,22/11/2019,17:59,Cash,0.88,8.8
438-16-4016,B,Yangon,Member,Female,Food and beverages,14.84,8,5.936,124.656,10/01/2019,19:39,Ewallet,2.566931839,7.9
738-66-2739,A,Yangon,Member,Female,Food and beverages,91.13,7,31.8955,669.8055,11/12/2019,15:42,Credit card,10.87591635,7.6
351-28-2531,A,Naypyitaw,Member,Male,Sports and travel,85.27,9,38.3715,805.8015,27/03/2019,14:53,Ewallet,53.34751283,9.5
684-33-5699,C,Yangon,Member,Female,Electronic accessories,74.34,1,3.717,78.057,26/09/2019,12:51,Credit card,8.30849401,9
257-93-8603,B,Yangon,Member,Male,Sports and travel,88.3,4,17.66,370.86,09/09/2019,18:02,Credit card,36.36971228,5
120-61-8958,B,Naypyitaw,Normal,Male,Health and beauty,42.63,1,2.1315,44.7615,28/03/2019,12:56,Credit card,1.52,5.6
440-34-1228,B,Naypyitaw,Member,Male,Sports and travel,57.16,7,20.006,420.126,03/09/2019,20:31,Cash,20.44633703,6.5
610-39-1711,A,Naypyitaw,Normal,Female,Electronic accessories,49.79,3,7.4685,156.8385,17/11/2019,14:03,Cash,3.63,6.9
860-40-5322,C,Naypyitaw,Member,Male,Fashion accessories,61.89,10,30.945,649.845,23/01/2019,11:30,Ewallet,38.62631944,7.3
339-42-1984,A,Yangon,Member,Male,Health and beauty,47.95,9,21.5775,453.1275,09/06/2019,19:02,Cash,29.13896624,6.5
806-93-9282,A,Yangon,Member,Male,Home and lifestyle,78.48,4,15.696,329.616,25/12/2019,19:36,Cash,17.57479824,8.1
901-69-1808,A,Yangon,Member,Female,Food and beverages,22.12,10,11.06,232.26,05/10/2019,10:57,Credit card,5.20887307,5.4
817-20-2328,A,Yangon,Normal,Male,Health and beauty,82.65,7,28.9275,607.4775,05/09/2019,17:16,Ewallet,58.1,5.2
666-66-6800,C,Mandalay,Normal,Male,Home and lifestyle,52.62,5,13.155,276.255,09/06/2019,13:34,Ewallet,8.75,8.7
445-25-4959,A,Mandalay,Member,Male,Fashion accessories,50.35,6,15.105,317.205,29/07/2019,17:08,Ewallet,28.81347399,4.1
538-76-4194,B,Yangon,Normal,Female,Electronic accessories,23.88,1,1.194,25.074,06/04/2019,11:34,Credit card,1.23,9.7
304-16-5494,A,Mandalay,Member,Male,Electronic accessories,20.86,1,1.043,21.903,13/12/2019,10:11,Cash,5.808754027,7
439-21-9217,B,Yangon,Member,Female,Sports and travel,46.86,10,23.43,492.03,02/01/2019,14:57,Ewallet,38.53626982,4.4
661-39-4109,A,Mandalay,Normal,Male,Health and beauty,25.55,5,6.3875,134.1375,17/07/2019,11:36,Credit card,11.28,7.6
258-45-5722,B,Naypyitaw,Normal,Female,Home and lifestyle,100.44,7,35.154,738.234,07/01/2019,13:34,Cash,59.49,8.5
679-99-1734,C,Naypyitaw,Normal,Female,Health and beauty,100.21,10,50.105,1052.205,18/07/2019,11:25,Ewallet,98.45,9
577-84-5764,C,Naypyitaw,Member,Male,Food and beverages,11.27,1,0.5635,11.8335,30/04/2019,14:55,Credit card,2.466962602,8.5
676-26-1736,A,Yangon,Member,Male,Sports and travel,68.38,10,34.19,717.99,04/07/2019,16:28,Credit card,2.601948849,7.8
705-16-3785,B,Mandalay,Normal,Female,Home and lifestyle,57.81,10,28.905,607.005,06/01/2019,10:05,Ewallet,18.97,8.7
528-40-7645,C,Naypyitaw,Member,Male,Food and beverages,74.5,6,22.35,469.35,30/11/2019,13:58,Credit card,37.17643208,5
562-21-7056,A,Naypyitaw,Member,Male,Electronic accessories,52.77,5,13.1925,277.0425,10/06/2019,15:29,Cash,8.7550222,8.5
437-53-8705,C,Yangon,Member,Female,Health and beauty,33.13,1,1.6565,34.7865,13/03/2019,16:38,Credit card,3.936357802,6.9
238-40-9729,C,Yangon,Normal,Male,Electronic accessories,91.21,9,41.0445,861.9345,15/01/2019,12:48,Cash,69.62,7.4
